,CIK Number_x,Data Year - Fiscal_x,SIC_2,BigR,SmallR,RES,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
354,6885,2008,56,0,1,1,0.4115079830137274,1.0,0.8586560936688868,1.0,0.0,0.058823529411764705,1.0,1.0,1.0,0.0,0.01668210946062278,0.14432739656331017,0.0,0.7564299152077778,0.0,0.0,0.5739296579275784,0.0172056244174125,0.007740239807409633,0.8447183432790423,0.5557054425000038,0.0,0.0,0.0,0.503005300263259,0.010143507108871293,0.027048638771324688,0.05750617526527088,0.01669057986443927,0.0,0.0,0.0023247837048251184,0.0040858769756485745,0.0027863548736281394,0.14589738944109135,0.00019766732404374613,0.0052146799692678256,0.0019029014613375522,0.001290066880267197,0.0004920641918702054,0.0004247454160005333,0.00040346878794811776,0.002734691287894675,0.16754736223878347,0.006655458450599911,0.0,0.0,0.0026291009964820927,0.0014023051349659169,0.16754736223878347,0.3077954045637678,0.1661613480008174,0.0017910678258850168,0.001948740949914011,0.016305875737981444,0.36484299516041657,0.0,0.006574506526497113,0.01262922494172494,0.00025718129302840866,0.3787764062440655,0.13723863296236838,0.0008985110110272842,0.004674220963172804
361,6955,2009,35,0,1,1,0.36728513056407475,0.5337446092087215,0.6534730164058951,1.0,0.0,0.47058823529411764,1.0,1.0,1.0,0.0,0.18821345353987173,0.3421845907543504,0.0,0.7856450562290479,0.8424435865331714,0.5917215229869968,0.0,0.4779671717171717,0.2744162885884903,0.844709001512134,0.5557054425000038,0.0,0.0,0.0,0.5026406144308143,0.01086116682124772,0.007715265887254668,0.03476512191698626,0.0030065325811374525,0.0,0.0,0.002275006099430094,0.004527775270079143,0.005690056760495627,0.14756540420471628,8.567388810889445e-05,0.003941590999056643,0.0023073123165985357,0.0023073123165985357,0.0002188519530905564,0.0019962657402836643,0.0035210133577374563,0.0024185243252289328,0.16825679182837686,0.003399623336225321,0.0,0.0,0.003643343096688208,0.0036202303371281937,0.16817640896211816,0.3075127113425641,0.16721425652203528,0.0009180080409887223,0.0006853542538058133,0.016305875737981444,0.3672862493407906,0.0048850358085186585,0.005378886532218046,0.030125437062937063,0.0022926723114663292,0.3781201716738197,0.13657286423045178,0.0065737452058820854,0.0104985835694051
373,7039,2012,29,1,0,1,0.0019080519653291005,0.007640752827898752,0.40268035020908044,0.0,0.0,0.11764705882352941,0.0,1.0,1.0,1.0,1.0,0.11296041578661797,0.0,0.6796338540188854,0.5911322518379575,0.0,0.6222235833465279,0.2000013358581051,0.6378515232852541,0.8436439800680977,0.5937521947217687,0.0,0.0,0.0,0.506684465055078,0.002903334578497425,0.008353947971268356,0.021201118363440716,0.042842530584064765,0.0,0.0,0.0002587346966862891,0.00026355912651841154,0.0004367045915626844,0.14383283784693396,7.155909060337396e-05,0.0009426457644555494,0.0008109001553927161,0.0008109001553927161,6.666078829027423e-05,4.026444735590209e-05,0.00012529698526953065,0.00018677116088287055,0.16814940831924569,0.0002082231203842817,0.0,0.0,0.00018892866551985992,0.00016818490462878861,0.16814940831924569,0.3053075001319516,0.16463931271711738,0.00020050219893464155,0.00021766916495042358,0.016305875737981444,0.3641015953763861,0.0005334841060434728,0.0009738978103692249,0.011967657342657343,0.0002766677217694073,0.3783624140681378,0.13567130146118472,0.00013574392875118188,0.004708215297450425
435,8063,2005,37,1,1,1,0.27778465885643366,1.0,0.6095919454998081,1.0,0.0,0.29411764705882354,1.0,0.0,0.0,1.0,0.8031717288138854,0.40170635684870737,0.0,0.6936614053601289,0.6014422821627897,0.5072720924190954,0.0,0.0994477229123664,0.0588133451492541,0.8546260917063766,0.4845390863802912,0.0,0.0,0.0,0.5018070879357786,0.012501450954786903,0.0038524538330199764,0.022838192761585285,0.07922114640638232,0.0,0.0,0.0002383719839100162,0.0002265705716549808,0.00024102828373201763,0.14351577329533982,3.369654108803266e-05,0.00028746111025872216,0.0002958887747144984,0.0002691756471953635,0.0003489110307733004,1.0092512282165043e-05,9.067070273314443e-05,0.00011957061912600645,0.1680852480614618,0.00041011913578940687,0.0,0.0,0.00038363785702109194,0.00018087020167726348,0.1680852480614618,0.3050203205545488,0.16439610721340506,9.191982234349827e-05,0.00010860633983736384,0.016305875737981444,0.36406740976455015,0.00039687774846086193,0.0003306362166179345,0.01199635780885781,0.0002740959088391232,0.37821147783812525,0.13552782237218036,0.0001710210934685549,0.006090651558073654
508,8868,2013,28,0,1,1,0.3134654337245187,0.3542068323051953,0.9854619421103822,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.935819225556958,0.11153547187640084,0.0,0.8815677182968493,0.0,0.6428867095050224,0.0,0.01041666666666667,0.013605264106279068,0.8818447847935381,0.5533757349780251,0.0,0.0,0.0,0.5093167566985385,0.0022766656339269476,0.007639560949859115,0.04141785670220207,0.011651190243143733,0.0,0.0,0.021764643324095563,0.037469197101769096,0.023553202767167804,0.1496000583365119,0.008565944995694422,0.017436958987936287,0.0255137285372457,0.014784182802838107,0.008288510713340975,0.022461029400649903,0.022286654581932734,0.010418725648782996,0.16802384183750407,0.02127938718073513,0.009649500310811458,0.00024896662889608835,0.03472189935995785,0.023654529581389607,0.16762383231346778,0.3143545804817115,0.18157141884067843,0.007212215335936253,0.007395592263105374,0.016305875737981444,0.37591006769676727,0.02396343761779118,0.043129753366676606,0.014772727272727274,0.004639154862704755,0.384351855368605,0.1466409077304019,0.019880064142664106,0.009756373937677053
509,8868,2014,28,0,1,1,0.3343983538303492,0.36382798621079315,0.9898393385630531,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.9344652025161235,0.11591821110772578,0.0,0.8741584272778845,0.0,0.6428867095050224,0.0,0.0119047619047619,0.011678535437121971,0.8774897913388888,0.5485933295012155,0.0,0.0,0.0,0.5065127216728964,0.003241305772587336,0.012388383501509143,0.08528172965605639,0.02014626711603595,0.0,0.0,0.01854539539946575,0.0374232226267976,0.019941660329779207,0.14499876595840158,0.0073808133564456065,0.015867234352066877,0.025564837837346085,0.01481144109622498,0.006044440525526849,0.0010661102398629616,0.021681244610267332,0.0081987905107459,0.16498329325301397,0.017398480648369553,0.008889207669870416,0.0001675736925262133,0.03172625412617974,0.02289041349570984,0.16498329325301397,0.3112616337373986,0.17978169062052993,0.00671814447653744,0.00664929191702584,0.016305875737981444,0.3728929515718781,0.01997738409347908,0.03834938721583943,0.011975524475524475,0.00386761098361953,0.3989935052603593,0.14372670131424994,0.01810807752782832,0.0053201133144475925
519,8947,2014,36,1,1,1,0.01945924724506895,0.08113443407438542,0.6807279378986744,0.0,0.0,0.23529411764705882,1.0,1.0,1.0,0.0,0.0460264284528205,0.10316146758837452,0.0,0.7274883385771483,0.7889231738217517,0.6324545188435927,0.0,0.5430248674961681,0.09226328945557788,0.8052620615766511,0.5436369807062182,0.0,0.0,0.0,0.508335444169635,0.0003455556082828494,0.005167934190323695,0.01846502201271647,0.00774975325398253,0.0,0.0,0.001868202263357752,0.002072194971897057,0.003398996544089465,0.14572938589602638,0.00016946028864512743,0.0028156332394062523,0.0008767289339220125,0.0008767289339220125,0.0009640243364782647,0.00017569117793437083,0.0027805036870171243,0.0021455974352936414,0.16858292657761692,0.0029915779672852697,0.0,0.0,0.002311311544004835,0.0022789530771876293,0.16858292657761692,0.30701027463537356,0.1667421497173217,0.0010442370495086868,0.0010434563366525829,0.016305875737981444,0.3652920934337365,0.003946412865937932,0.003546134174074815,0.011946386946386946,0.0005428503600538102,0.37909480041019405,0.13676264591439688,0.002739101144345705,0.02658356940509915
560,9389,2011,34,0,1,1,0.214997699253645,1.0,0.7441335717825793,1.0,0.0,0.6470588235294118,1.0,1.0,1.0,1.0,0.9332567537416773,0.1478256985851226,0.0,0.8646311859746242,0.9095877915496202,0.6832426000253213,0.6501634188861002,0.410875622730727,0.3469361386778425,0.873137774702202,0.5436369807062182,0.0,0.0,0.0,0.5070292414364644,0.0022248543725588367,0.006375228481906116,0.021873499568961823,0.014329601386660923,0.0,0.0,0.014525401780408006,0.03541288422122583,0.026427562458923692,0.1502114698557293,0.0012468547388360901,0.03523480040610443,0.011141929640484237,0.005462391630395532,0.01972489198483379,0.012490713455533493,0.02372978300276306,0.013964133541472723,0.17160964149940078,0.02269505046871363,0.0,0.0,0.02876470314751964,0.02604343953650385,0.17159138709651817,0.32161719945811856,0.1842568626115387,0.01305514028187004,0.012024671436760866,0.016305875737981444,0.37435594795205623,0.028596557356451814,0.03739426694014208,0.01767191142191142,0.00025718129302840866,0.3857837365642447,0.1396315746510299,0.030138078399190547,0.02023229461756374
561,9389,2012,34,0,1,1,0.27154807233176925,1.0,0.7471414986286454,1.0,0.0,0.7058823529411765,1.0,1.0,1.0,1.0,0.9134586703452345,0.14771155542850478,0.0,0.8586286522089902,0.9364359429541658,0.6999804019214259,0.605395723591828,0.5460220673635308,0.35542453020047504,0.8666378670731835,0.5436369807062182,0.0,0.0,0.0,0.507651661036603,0.0010000042920976977,0.005478441539418069,0.021591494425005332,0.022172848881403303,0.0,0.0,0.014634878730818075,0.03957566395500854,0.027234763053920138,0.14962530009647962,0.0013092696665376457,0.03569651338933322,0.011210416102618755,0.005101662190287012,0.009690503482938014,0.02243387465908354,0.027149293395047607,0.013120650879421047,0.1712921736231815,0.022100429565990225,0.0,0.0,0.026125497853611665,0.02741249922838826,0.17126995087184615,0.31994229314379213,0.18430624616851715,0.013542244219632205,0.01214781630183231,0.016305875737981444,0.37555884811457146,0.029215353687649204,0.03784821979680005,0.01968240093240093,0.00025718129302840866,0.38440502867560483,0.1413349296617779,0.030284389220599006,0.025354107648725213
562,9389,2013,34,0,1,1,0.35675661654164775,0.9682265341791222,0.7573190628343811,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.89983182826826,0.15523322472573903,0.0,0.854398866350446,0.9048370677856767,0.7207147359370647,0.5018345936288016,0.4458269525267994,0.27567851204495475,0.8601415452294586,0.5485933295012155,0.0,0.0,0.0,0.5070990296906799,0.0020875191267343486,0.005060396653706001,0.02119443769677118,0.011940202762700653,0.0,0.0,0.015424989521491888,0.04174482327411821,0.028369197328326382,0.1501037716798672,0.0031283264148516603,0.03421087226010784,0.011252189437234135,0.004842333601577656,0.018631513975839873,0.024797845772110836,0.028004610971295824,0.013908519300018764,0.17129296729287205,0.021759739297881796,0.0,0.0,0.029869666961117054,0.028344606213458672,0.17129614197163423,0.3196924646809409,0.18427048566173967,0.014308895888064792,0.012592093250387482,0.016305875737981444,0.37715422450070496,0.026994597311220003,0.03668908063228027,0.01673951048951049,0.00025718129302840866,0.3838201222986061,0.14028915312962004,0.030528240589613106,0.02926912181303116
604,10456,2013,38,0,1,1,0.429309559804707,0.9914177387775078,0.8554533155170152,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.9363723712488178,0.17853722882623224,0.0,0.8940557011805118,0.796199497345773,0.7901723303449499,0.7583637551838655,0.1711486345632687,0.11982015606208472,0.8664716630040282,0.5410895313719853,0.0,0.0,0.0,0.5115078544704346,0.006588493670203106,0.004171534561128668,0.015205111520660548,0.020970455461836634,0.0,0.0,0.06258328068013337,0.04609985990323627,0.09384930959443814,0.190844533195719,0.02055186707563534,0.03308445179240314,0.023288599975208584,0.01850282733240869,0.04585133586103518,0.05486267047633611,0.07150525333943436,0.037549206438071435,0.18403612784431375,0.07404194087648391,0.010328503801463204,0.0,0.09152757760317387,0.07664529669573805,0.18403612784431375,0.36119565791094144,0.23370342619712553,0.0400452849906382,0.041572007898256866,0.016305875737981444,0.39940733937713235,0.09143736650332956,0.06610461931814487,0.08595571095571096,0.030129777637097413,0.398533935964146,0.17257580292599747,0.03662452481496559,0.03940509915014164
605,10456,2014,38,1,1,1,0.41889313460839694,0.9943017761028589,0.8656454291674949,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.9444141582511294,0.1669297124878083,0.0,0.8922697450497176,0.8301386394932396,0.8649772516714963,0.8272819510346632,0.4028136960794456,0.1361135700435458,0.8628008503469363,0.5533757349780251,0.0,0.0,0.0,0.5186120938765616,0.02056881852866385,0.0041567870032507975,0.015509248157524087,0.018192901322770873,0.0,0.0,0.06475405221112161,0.052828851239973385,0.09402344725088682,0.18892055015818168,0.02199568227065928,0.03712941575107771,0.023288599975208584,0.018480339240364522,0.0749052111806719,0.0006286171812937744,0.06692948029777723,0.04607672346101143,0.18351230584855194,0.0753115940495588,0.0060727776980825324,0.0,0.09363522246501464,0.07831197805977125,0.18788542584347245,0.361494748324214,0.23397588720114434,0.042985906498105866,0.04616870846514788,0.016305875737981444,0.39833466670015033,0.08804498052519161,0.07222085437159004,0.06570512820512821,0.03349291762285353,0.3968627748870067,0.17448958304989434,0.03857533576707838,0.041524079320113316
