,CIK Number_x,Data Year - Fiscal_x,SIC_2,BigR,SmallR,RES,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
435,8063,2005,37,1,1,1,0.27778465885643366,1.0,0.6095919454998081,1.0,0.0,0.29411764705882354,1.0,0.0,0.0,1.0,0.8031717288138854,0.40170635684870737,0.0,0.6936614053601289,0.6014422821627897,0.5072720924190954,0.0,0.0994477229123664,0.0588133451492541,0.8546260917063766,0.4845390863802912,0.0,0.0,0.0,0.5018070879357786,0.012501450954786903,0.0038524538330199764,0.022838192761585285,0.07922114640638232,0.0,0.0,0.0002383719839100162,0.0002265705716549808,0.00024102828373201763,0.14351577329533982,3.369654108803266e-05,0.00028746111025872216,0.0002958887747144984,0.0002691756471953635,0.0003489110307733004,1.0092512282165043e-05,9.067070273314443e-05,0.00011957061912600645,0.1680852480614618,0.00041011913578940687,0.0,0.0,0.00038363785702109194,0.00018087020167726348,0.1680852480614618,0.3050203205545488,0.16439610721340506,9.191982234349827e-05,0.00010860633983736384,0.016305875737981444,0.36406740976455015,0.00039687774846086193,0.0003306362166179345,0.01199635780885781,0.0002740959088391232,0.37821147783812525,0.13552782237218036,0.0001710210934685549,0.006090651558073654
519,8947,2014,36,1,1,1,0.01945924724506895,0.08113443407438542,0.6807279378986744,0.0,0.0,0.23529411764705882,1.0,1.0,1.0,0.0,0.0460264284528205,0.10316146758837452,0.0,0.7274883385771483,0.7889231738217517,0.6324545188435927,0.0,0.5430248674961681,0.09226328945557788,0.8052620615766511,0.5436369807062182,0.0,0.0,0.0,0.508335444169635,0.0003455556082828494,0.005167934190323695,0.01846502201271647,0.00774975325398253,0.0,0.0,0.001868202263357752,0.002072194971897057,0.003398996544089465,0.14572938589602638,0.00016946028864512743,0.0028156332394062523,0.0008767289339220125,0.0008767289339220125,0.0009640243364782647,0.00017569117793437083,0.0027805036870171243,0.0021455974352936414,0.16858292657761692,0.0029915779672852697,0.0,0.0,0.002311311544004835,0.0022789530771876293,0.16858292657761692,0.30701027463537356,0.1667421497173217,0.0010442370495086868,0.0010434563366525829,0.016305875737981444,0.3652920934337365,0.003946412865937932,0.003546134174074815,0.011946386946386946,0.0005428503600538102,0.37909480041019405,0.13676264591439688,0.002739101144345705,0.02658356940509915
605,10456,2014,38,1,1,1,0.41889313460839694,0.9943017761028589,0.8656454291674949,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.9444141582511294,0.1669297124878083,0.0,0.8922697450497176,0.8301386394932396,0.8649772516714963,0.8272819510346632,0.4028136960794456,0.1361135700435458,0.8628008503469363,0.5533757349780251,0.0,0.0,0.0,0.5186120938765616,0.02056881852866385,0.0041567870032507975,0.015509248157524087,0.018192901322770873,0.0,0.0,0.06475405221112161,0.052828851239973385,0.09402344725088682,0.18892055015818168,0.02199568227065928,0.03712941575107771,0.023288599975208584,0.018480339240364522,0.0749052111806719,0.0006286171812937744,0.06692948029777723,0.04607672346101143,0.18351230584855194,0.0753115940495588,0.0060727776980825324,0.0,0.09363522246501464,0.07831197805977125,0.18788542584347245,0.361494748324214,0.23397588720114434,0.042985906498105866,0.04616870846514788,0.016305875737981444,0.39833466670015033,0.08804498052519161,0.07222085437159004,0.06570512820512821,0.03349291762285353,0.3968627748870067,0.17448958304989434,0.03857533576707838,0.041524079320113316
671,13055,2009,73,1,0,1,6.737362847107357e-05,0.0009220057211556028,0.2221553012934458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1892773403816881,0.0,0.5881328129127478,0.0,0.0,0.0,0.0,1.0,0.8477660867306733,0.6355547977219956,0.0,1.0,0.0,0.17992703437080415,0.645924321025301,0.9747176094980236,0.11475217655532848,0.18852547247614002,0.0,0.0,1.7391195550856737e-06,9.825999150726062e-05,1.951792899362195e-06,0.14336087863761807,7.143877267045532e-07,2.3692642523011494e-05,0.07770204818135051,0.07768501174798371,9.170267172207035e-06,1.0092512282165043e-05,0.0,1.3347417948949556e-05,0.16800529377683596,3.131811160251391e-06,4.829531870128629e-06,2.393909893231619e-07,4.21528972368156e-05,1.1993051085106572e-05,0.16800529377683596,0.30489517760692486,0.16415574552142223,4.0930664615295293e-07,3.609418458990637e-07,0.01630798425639584,0.36379087905346497,2.1987686895338611e-07,9.048735854565841e-06,0.012250437062937063,0.00025718129302840866,0.37813817463633254,0.13538459724451943,0.00013411825295775453,6.855524079320113e-06
1052,22551,2010,13,1,1,1,0.0007602599969574602,1.0,0.3647711171379721,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8052906933834727,1.0,0.0,0.6526332608147687,0.6813927837673319,0.0,0.0,0.3998450895857581,0.6828674796068371,0.8651942640033968,0.6005678434502899,0.0,1.0,0.0,0.5140508676231973,0.011592850641098556,0.0036737736624851054,0.0026258746432159213,0.07912897921037183,0.0,0.0,3.3625063340235594e-05,0.0003234095339358497,5.327886713760817e-05,0.14340771051627813,4.4292039055682295e-06,1.1507997092760517e-05,0.001524011183260028,0.001523261580191889,5.90776827440261e-06,1.0092512282165043e-05,4.003801411449992e-06,3.601022134143682e-05,0.1679987142551013,0.0,8.860517381533018e-05,0.0,0.00012199544376772514,3.7628197779521865e-05,0.1679987142551013,0.30476857439434196,0.16412306722975273,2.997518034166945e-05,3.5669547124142765e-05,0.016305875737981444,0.363757572387468,0.00013123507978389244,1.617423632405402e-05,0.012723047785547786,0.00025718129302840866,0.37813817463633254,0.1353840983918805,9.949135855775246e-05,0.00032294617563739374
1111,23503,2009,36,1,0,1,0.00011042544362785225,0.0034414462232110294,0.22622064298957942,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,1.0,0.16661982124822108,1.0,0.5908560414459504,0.0,0.0,0.0,0.0,1.0,0.8292424428482641,0.6342629911656937,0.0,0.0,0.0,0.5128766431878796,0.00928211220394437,0.045838241067923065,0.060273805845165014,0.1435000141050242,0.0,0.0,1.4425934151178284e-05,9.069510062558722e-06,1.0085472602652235e-05,0.14338680472974488,2.631954782595722e-07,5.537570585491766e-06,6.272814765653979e-05,6.272814765653979e-05,1.4989859800723041e-06,1.0092512282165043e-05,0.0,1.0659396278674992e-05,0.16804881068596872,2.9519436273991156e-05,3.3472003060297427e-06,0.0,4.292776667131589e-06,1.221351158299456e-06,0.16804881068596872,0.3049147064515561,0.16424911450173693,6.88564088421847e-06,2.1072634238518866e-06,0.016316840033736294,0.36380043983167293,8.198266113833396e-06,1.4996038070132572e-05,0.011946386946386946,0.00025718129302840866,0.37813817463633254,0.1354251494290405,0.00013005406347418625,0.0007762039660056658
1126,23666,2012,20,1,1,1,0.2338798688587735,0.7444610715841737,0.8617205948997553,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.11838151816881447,0.17529010198898035,0.0,0.8875792748264865,0.974666326073112,0.9058681196540073,0.9319181276781681,0.7523364485981309,0.2597103456862941,0.940849474760636,0.5919936597254042,0.0,0.0,0.0,0.528875545035421,0.04076610822670638,0.006424965746015723,0.04697345839011164,0.3386166037994979,0.0,0.0,0.0062683373891936865,0.015004396831606365,0.008888272586699773,0.14469137741479504,0.0017672297987093015,0.01367061493293425,0.004110652861340537,0.004110652861340537,0.0002204391147165153,0.012848250886157278,0.008262790165607785,0.008676146083225693,0.1678928863385636,0.006094335230759464,0.0,0.0,0.012909324778774777,0.009766400056437887,0.1747740025556164,0.30931226798501027,0.1730638239901914,0.006072833359943104,0.004495849168772161,0.016305875737981444,0.3645185708699411,0.009423294383716547,0.017742179961405948,0.024184149184149184,0.00025718129302840866,0.37756846063276234,0.13693958441040152,0.013377360968954794,0.015943342776203965
1174,26076,2009,38,1,0,1,0.2761428981936148,0.7200494645288286,0.7413591577318807,1.0,0.0,0.47058823529411764,1.0,1.0,1.0,0.0,0.05329311746709581,0.25763387633328816,0.0,0.775991838921355,0.5726614099122553,0.6021343756725942,0.4478655117607272,0.04529185022026432,0.046486714449618306,0.8456903895755907,0.5809374996292189,0.0,0.0,0.0,0.4860998909091052,0.04341140548973016,0.014478492740126954,0.02803009427613856,0.06473068940056446,0.0,0.0,0.00365876972931042,0.0011964230186673086,0.002743807239569181,0.1457338340550607,0.00189657909646767,0.0039654975818628315,0.0012155835935875683,0.0009108018006556028,0.00020077594568380214,1.0092512282165043e-05,0.00018100702205170623,0.000731929762735279,0.1685094565743629,0.0010391476395031423,0.0006407497728685507,6.485101900764456e-05,0.0041791033210903964,0.0014791576645296696,0.1685094565743629,0.3080285191505832,0.16598484435665145,0.00041411382208223873,0.0002595331111063929,0.016305875737981444,0.36557110313084096,0.0072704171378313864,0.004412326471268464,0.01195294289044289,0.0006024966368600143,0.37926066314710016,0.13826556193482262,0.0003769942164957973,0.021133144475920677
1175,26076,2010,38,1,0,1,0.2899252384018032,0.6634890677855255,0.735804206474777,1.0,0.0,0.5294117647058824,1.0,1.0,1.0,0.0,0.06086870951040948,0.20482289934155215,0.0,0.7794414364617571,0.6779082043421462,0.6316005897350786,0.4478655117607272,0.1063108852181279,0.05758701696206866,0.8487287562506937,0.5790043527303016,0.0,0.0,0.0,0.5045168875189595,0.00716887749991177,0.004366930831681346,0.015078051534042881,0.054837392588366445,0.0,0.0,0.004168488154593966,0.0014058994446283423,0.003105774125704801,0.14611233144113622,0.0028539639284430748,0.004652141408397543,0.0012157539579212364,0.0009109721649892707,0.0002003791552773124,1.0092512282165043e-05,0.00014034423892574929,0.0006801621729818878,0.1686281101930998,0.000694500285671964,0.0013427054941902166,0.0006709411257760259,0.004629503928588033,0.0016240443037416556,0.1686281101930998,0.30689707771072683,0.1663203119678496,0.00042246541939416806,0.00025196394827915665,0.016305875737981444,0.3658130320761418,0.006605226787284834,0.0051813260757360485,0.011952797202797202,0.0014231027933845058,0.37947833187739755,0.13874097756977136,0.00033212556459720304,0.02671388101983003
1176,26076,2011,38,1,0,1,0.32068917656452073,0.645939781561755,0.7498731740618968,1.0,0.0,0.5882352941176471,1.0,1.0,1.0,0.0,0.06013601769969867,0.22783271197339683,0.0,0.7882117306232315,0.6473953294059934,0.5244944793566866,0.4478655117607272,0.03829078801331853,0.05389928592379338,0.8563583568940474,0.5410895313719853,0.0,0.0,0.0,0.5011004209032153,0.013892090278326422,0.004537892739356877,0.014787294842874813,0.037815392733604035,0.0,0.0,0.0041954382518720554,0.001624570765583675,0.0034785411744080812,0.14646980524579864,0.0026694413385706926,0.004837891327749519,0.0012157198850545026,0.0009109380921225373,0.00020020280398553921,1.0092512282165043e-05,0.0001001126344133331,0.0010449915969198424,0.16874027159376812,0.0007772181898977929,0.0011332663893272128,0.00020610766210759826,0.0052458195794008716,0.0017947336396264516,0.16874027159376812,0.3072641672091346,0.16655840882773654,0.0004355458147669709,0.00025726130066455765,0.016305875737981444,0.36604167638290463,0.007686549817816309,0.0055755633400096025,0.011946386946386946,0.001038814592070903,0.3793751756618178,0.1384193445983329,0.00028433069627043964,0.02469688385269122
1177,26076,2012,38,1,0,1,0.30900564480247705,0.6293349355471823,0.7513001338271389,1.0,0.0,0.6470588235294118,1.0,1.0,1.0,0.0,0.12692676392674349,0.17825174331516,0.0,0.8296949814779196,0.6979568429685467,0.6318052559362066,0.5295222257553205,0.05601023017902813,0.1147185582329168,0.8867856912439543,0.5902121366930065,0.0,0.0,1.0,0.5103446183100068,0.004299378892361745,0.012994964694350785,0.10991185335059742,0.011000006017399871,0.0,0.0,0.004458689654740978,0.002002689924735605,0.0037233388128286443,0.14713360744014897,0.002113264173783372,0.005168757438716084,0.0012157198850545026,0.0009109380921225373,0.00020108456044440524,1.0092512282165043e-05,6.108657010612274e-05,0.0010689057207450437,0.168796876116098,0.0011081109676873268,0.0010553244393439487,0.0005485963708326019,0.00438022843150929,0.0015695685147135336,0.168796876116098,0.3039695103713999,0.16689563040664807,0.00047381453474026447,0.0002936739633537867,0.016305875737981444,0.36646622516081123,0.011238220882020353,0.005992662848342706,0.011946386946386946,0.0023080042731660998,0.37958840062288735,0.13930761974730846,0.00029879921083194287,0.027178470254957506
1178,26076,2013,38,1,0,1,0.29218800801809997,0.727972025670175,0.746958084298827,1.0,0.0,0.7058823529411765,1.0,1.0,1.0,0.0,0.10414822375173577,0.19999101014016013,0.0,0.8160244364105742,0.7501498587875679,0.536953969806693,0.4478655117607272,0.1023400936037441,0.10777110259296416,0.8788448724848337,0.5730347310795124,0.0,0.0,0.0,0.5039162294264299,0.008350903439970131,0.003149236797734563,0.11847245210401,0.0473223733993332,0.0,0.0,0.004645569937003835,0.0016847555328190881,0.0040210343922633335,0.14739474747021472,0.00208553089024562,0.005210689734218802,0.0012157198850545026,0.0009109380921225373,2.4556917379419808e-05,0.0015186892659690174,0.0009007497228137485,0.001184861414176543,0.16826659364905514,0.001264278307975538,0.000909529957442739,0.0005859972230645239,0.0038110403397027598,0.0017253018104216088,0.16826659364905514,0.30469790108904093,0.16641233567195693,0.0004861227629650057,0.0002988651563727468,0.016305875737981444,0.3666215797347377,0.012152500314109813,0.005905649442001625,0.011946386946386946,0.001516479385930205,0.37868897413498426,0.13991169401286133,0.0005063980096526126,0.0298356940509915
